TransactionID,Timestamp,CustomerID,Name,Surname,Shipping_State,Item,Description,Retail_Price,Loyalty_Discount
112494,2016-12-13 01:12:19,200000100,Carolyn,Robertson,North Carolina,5187373849,Short Slip,12.87,0.1
112493,2016-12-13 01:11:37,100000518,Penelope,Metcalfe,Hawaii,8262662751,Suit,109.89,0.09
112492,2016-12-13 01:10:35,200000924,Gabrielle,Blake,Oklahoma,5736433915,Mattress Cover,65.78,0.06
112491,2016-12-13 01:10:24,200000864,Harry,Hardacre,Tennessee,3390230025,Top,33.48,0.1
112490,2016-12-13 01:07:41,100000252,Nicholas,Lyman,North Carolina,3382973348,Top,81.76,0.09
112489,2016-12-13 01:07:33,400000554,Carol,Marshall,Wyomin,5480721202,Shirt,67.83,0.09
112488,2016-12-13 01:05:35,300000687,Tim,Vance,Texas,1988250904,Coat,74.16,0.1
112487,2016-12-13 01:04:08,200000664,Harry,Hodges,North Carolina,7645888340,Bath Mat,5.6,0.07
112486,2016-12-13 01:02:53,100000906,Caroline,Robertson,Illinoi,7010679527,Blanket,63.84,0
112485,2016-12-13 01:02:46,200000619,Alexander,Abraham,Texas,8948840620,Gloves,19.8,0.03
112484,2016-12-13 01:02:16,100000207,Blake,Berry,Mississippi,8694351166,Chair Cover,38.87,0.08
112483,2016-12-13 01:01:28,300000468,Jasmine,Allan,Montan,6917448328,Socks,8.82,0.01
112482,2016-12-13 01:01:23,200000033,Grace,Chapman,Minnesota,3819369487,Dish Towel,7.84,0.07
112481,2016-12-13 00:59:55,100000722,Katherine,Paterson,Maryland,5127562193,Robe,95.76,0.04
112480,2016-12-13 00:58:25,100000707,David,Graham,Iowa,3132788435,Coat,30.06,0.1
112479,2016-12-13 00:58:21,100000341,Jasmine,Greene,New Mexico,1940915493,Long Gown,68.77,0.06
112478,2016-12-13 00:58:13,200000820,Lucas,Walsh,Washington,4327321762,Dress,69.75,0.09
112477,2016-12-13 00:58:10,100000172,Nicholas,Greene,Washington,5736433915,Mattress Cover,65.78,0
112476,2016-12-13 00:56:02,200000904,Ryan,Gray,West Virginia,1737807900,Tie,68.64,0.1
112475,2016-12-13 00:55:15,100000572,David,Stewart,Virginia,9195451761,Hand Towel,51.66,0.06
112474,2016-12-13 00:53:48,300000702,Diane,Underwood,Maryland,7425260271,Mattress Cover,35.44,0.03
112473,2016-12-13 00:53:34,100000229,Yvonne,Johnston,Wyomin,6991736764,Pillow Sham,19.8,0.04
112472,2016-12-13 00:52:51,100000280,Stephanie,Ogden,Ohio,3126356136,Formal Dress,99.9,0.07
112471,2016-12-13 00:51:59,300000778,Christopher,McGrath,Maine,1160651321,Coat,93.9,0.08
112470,2016-12-13 00:49:52,300000487,Heather,Ross,Connecticut,7010679527,Blanket,63.84,0.05
112469,2016-12-13 00:48:36,300000752,Melanie,Buckland,Indiana,6511971572,Sleeping Bag,47.88,0
112468,2016-12-13 00:46:49,300000852,Kevin,Parsons,Mississippi,8675740287,Baby Quilt,47.76,0.03
112467,2016-12-13 00:46:35,400000769,Jason,Walker,Kentucky,6917448328,Socks,8.82,0.03
112466,2016-12-13 00:44:34,100000502,Pippa,Johnston,Oregon,4924918902,T-shirt,62.79,0.04
112465,2016-12-13 00:42:16,300000427,Dominic,Welch,Michigan,5480721202,Shirt,67.83,0.04
112464,2016-12-13 00:38:10,200000661,Lucas,Abraham,Louisiana,2248992375,Sweater,61.38,0
112463,2016-12-13 00:37:54,100000156,Charles,Roberts,Florida,3135576553,Underwear,5.88,0.06
112462,2016-12-13 00:37:22,200000361,Charles,Tucker,North Carolina,5127562193,Robe,95.76,0.09
112461,2016-12-13 00:37:09,100000122,Jacob,Payne,Alabama,1319286996,Gowns/Pajamas,47.43,0
112460,2016-12-13 00:35:37,200000140,Keith,Harris,Washington,8213207925,Underwear & Boxers,23.76,0.03
112459,2016-12-13 00:34:47,300000006,Ava,Coleman,Kentucky,4584868492,T-shirt,61.38,0.04
112458,2016-12-13 00:34:36,200000897,Boris,Nash,Texas,8694351166,Chair Cover,38.87,0.08
112457,2016-12-13 00:33:13,300000888,Pippa,Gray,New Mexico,5509524170,Couch Cover,86.68,0
112456,2016-12-13 00:32:42,100000475,Kevin,James,Hawaii,6660530324,Washcloth,35.14,0.09
112455,2016-12-13 00:32:33,400000514,Michael,Henderson,Massachusetts,4622769035,Short Gown,78,0.08
112454,2016-12-13 00:29:31,300000595,Joe,Ogden,Nebraska,6697166886,Coat,159.8,0.08
112453,2016-12-13 00:28:21,100000290,Joe,May,Kentucky,7425260271,Mattress Cover,35.44,0.07
112452,2016-12-13 00:27:57,300000539,Julia,Allan,Indiana,8143229140,Shower Shoes,27.86,0.04
112451,2016-12-13 00:27:40,200000046,Lisa,Berry,Utah,6719567315,Blouse,47.88,0
112450,2016-12-13 00:25:36,100000518,Penelope,Metcalfe,Hawaii,2113413915,Shorts,59.33,0.09
112449,2016-12-13 00:25:05,300000634,Heather,Mackay,New York,6917448328,Socks,8.82,0.04
112448,2016-12-13 00:21:47,100000745,Victor,Wilson,Nebraska,3305177499,Coveralls (long sleeve),95.88,0.08
112447,2016-12-13 00:21:19,200000866,James,Gibson,New Jersey,3305177499,Coveralls (long sleeve),95.88,0.1
112446,2016-12-13 00:20:04,100000850,Austin,Chapman,Iowa,5736433915,Mattress Cover,65.78,0.06
112445,2016-12-13 00:15:23,100000059,Phil,Randall,Michigan,9313710898,Dish Towel,32.23,0.06
112444,2016-12-13 00:14:04,100000709,Angela,Lawrence,Washington,5310615417,Tie,41.79,0.02
112443,2016-12-13 00:12:36,200000811,Sonia,Peters,Minnesota,3135576553,Underwear,5.88,0
112442,2016-12-13 00:12:04,100000031,Megan,Bell,Alabama,6511971572,Sleeping Bag,47.88,0.03
112441,2016-12-13 00:11:19,200000046,Lisa,Berry,Utah,6917448328,Socks,8.82,0
112440,2016-12-13 00:10:29,200000465,Una,Lawrence,Iowa,3132788435,Coat,30.06,0.09
112439,2016-12-13 00:10:22,200000647,Liam,Wright,North Carolina,8068199275,Slacks,87.78,0
112438,2016-12-13 00:09:31,100000001,Simon,Walsh,Oregon,6511971572,Sleeping Bag,47.88,0.1
112437,2016-12-13 00:09:25,300000852,Kevin,Parsons,Mississippi,4584868492,T-shirt,61.38,0.03
112436,2016-12-13 00:08:09,100000185,Cameron,Short,Arkansas,6697166886,Coat,159.8,0.08
112435,2016-12-13 00:07:43,100000086,Matt,McGrath,New Mexico,8269421724,Long Overalls,124.75,0.08
112434,2016-12-13 00:07:36,100000247,Claire,Dickens,Indiana,2876522496,Jacket,99.8,0.09
112433,2016-12-13 00:07:12,100000885,Vanessa,Manning,Maryland,5509524170,Couch Cover,86.68,0.07
112432,2016-12-13 00:05:18,300000393,Lily,Lyman,New Hampshire,7463357829,Infant 2 Piece Set,49.8,0.02
112431,2016-12-13 00:04:19,100000311,Lucas,Avery,Vermont,1303837083,Suit,19.4,0.07
112430,2016-12-13 00:03:57,100000547,Sue,Baker,Mississippi,1336619171,Slacks,63.84,0
112429,2016-12-13 00:02:50,100000559,Grace,Mills,Massachusetts,9166887914,Sweater,95.76,0.09
112428,2016-12-13 00:01:22,100000710,Julia,Harris,Massachusetts,1082405301,Blazer,119.76,0.03
112427,2016-12-13 00:01:11,200000774,Blake,Vance,California,9916068026,Gowns/Pajamas,118.14,0.09
112426,2016-12-12 23:58:15,300000688,Wendy,Piper,Alabama,6719567315,Blouse,47.88,0.1
112425,2016-12-12 23:56:04,100000919,Natalie,Duncan,New Mexico,5127562193,Robe,95.76,0.07
112424,2016-12-12 23:56:02,200000903,Jake,Peters,Georgia,9862518267,Socks,10.84,0.1
112423,2016-12-12 23:54:39,200000481,Joan,Gray,Minnesota,5480721202,Shirt,67.83,0.04
112422,2016-12-12 23:52:47,100000898,Samantha,Ross,Montan,5480721202,Shirt,67.83,0.02
112421,2016-12-12 23:52:35,200000863,Theresa,Quinn,Utah,8713824671,Infant 2 Piece Set,48.6,0.1
112420,2016-12-12 23:51:10,200000775,Warren,Roberts,Arkansas,8619953091,Pillowcase,18.96,0.06
112419,2016-12-12 23:50:46,200000164,Claire,Walsh,Idaho,4291344502,Long Overalls,55.62,0.09
112418,2016-12-12 23:50:42,100000899,Amelia,Parsons,Wyomin,4924918902,T-shirt,62.79,0.07
112417,2016-12-12 23:50:32,100000202,Fiona,Underwood,Louisiana,6511971572,Sleeping Bag,47.88,0.1
112416,2016-12-12 23:50:17,300000687,Tim,Vance,Texas,5997626126,Coat/Jacket,39.55,0.1
112415,2016-12-12 23:49:38,100000084,Dylan,Fraser,South Carolina,9730446421,Blazer,103.3,0.07
112414,2016-12-12 23:49:07,200000387,Christian,Blake,Colorado,6660530324,Washcloth,35.14,0.03
112413,2016-12-12 23:46:53,100000005,Deirdre,Pullman,Pennsylvani,2178891798,Hand Towel,18.17,0.1
112412,2016-12-12 23:46:25,100000285,Matt,Black,Maine,5145202479,Crib Sheet,9.9,0.08
112411,2016-12-12 23:44:51,200000800,Nathan,Vaughan,Texas,9195451761,Hand Towel,51.66,0.04
112410,2016-12-12 23:44:06,200000350,Isaac,Kelly,Minnesota,8713824671,Infant 2 Piece Set,48.6,0.06
112409,2016-12-12 23:44:00,400000113,Tim,Hardacre,New York,2153011099,Gown & Robe Set,99.8,0.03
112408,2016-12-12 23:43:47,100000314,Nicola,Clarkson,West Virginia,6697166886,Coat,159.8,0
112407,2016-12-12 23:43:22,100000214,Faith,McDonald,Mississippi,4291344502,Long Overalls,55.62,0.01
112406,2016-12-12 23:37:12,100000061,Kylie,Howard,Minnesota,8213207925,Underwear & Boxers,23.76,0.1
112405,2016-12-12 23:30:54,400000914,Anna,Randall,New Jersey,8058527540,Jeans,35.91,0.05
112404,2016-12-12 23:30:47,200000865,Kimberly,Cornish,Kentucky,5050067655,Bottoms,66.96,0.01
112403,2016-12-12 23:30:12,200000775,Warren,Roberts,Arkansas,9862518267,Socks,10.84,0.06
112402,2016-12-12 23:29:21,100000603,Jane,Walker,Massachusetts,3495221948,Suit & 2 pc Dress,38.12,0.01
112401,2016-12-12 23:28:57,100000188,Pippa,Mathis,North Dakota,2430071492,Dust Ruffle,41.86,0.04
112400,2016-12-12 23:28:33,200000644,Tim,Marshall,New Hampshire,5857761910,Gowns/Pajamas,28.14,0.09
112399,2016-12-12 23:23:30,100000436,Bella,Hemmings,Arkansas,8864799421,Valance,31.8,0.01
112398,2016-12-12 23:23:29,200000102,Emma,Piper,Georgia,9862518267,Socks,10.84,0.08
112397,2016-12-12 23:23:00,400000396,Fiona,Buckland,Mississippi,3126356136,Formal Dress,99.9,0.08
112396,2016-12-12 23:22:16,200000683,Piers,Gray,New York,4391642886,Men's Pajama Set,83.79,0.07
112395,2016-12-12 23:19:53,100000839,Nathan,Kerr,Maine,8694351166,Chair Cover,38.87,0.1
112394,2016-12-12 23:19:19,100000155,Tim,Arnold,Louisiana,2363094138,Short Overalls,71.82,0.01
112393,2016-12-12 23:18:19,100000883,Sarah,Skinner,Florida,2248992375,Sweater,61.38,0.04
112392,2016-12-12 23:18:16,300000719,Sebastian,North,Maryland,2153011099,Gown & Robe Set,99.8,0.01
112391,2016-12-12 23:17:58,300000530,Chloe,Hill,Maine,8619953091,Pillowcase,18.96,0.05
112390,2016-12-12 23:17:22,100000193,Jane,Wright,North Carolina,5187373849,Short Slip,12.87,0.08
112389,2016-12-12 23:13:31,100000217,Carolyn,Hart,Pennsylvani,2240469836,Slippers,35.82,0.06
112388,2016-12-12 23:13:24,100000617,Evan,Metcalfe,Pennsylvani,4538875409,Couch Cover,79.8,0.04
112387,2016-12-12 23:12:22,300000767,Chloe,Bond,West Virginia,8619953091,Pillowcase,18.96,0.01
112386,2016-12-12 23:12:20,100000215,Alan,Murray,West Virginia,8068199275,Slacks,87.78,0.05
112385,2016-12-12 23:08:29,100000314,Nicola,Clarkson,West Virginia,2210750188,Blazer,119.76,0
112384,2016-12-12 23:00:48,100000199,Jasmine,Terry,Kentucky,7502168586,Baby Quilt,38.06,0.03
112383,2016-12-12 22:59:32,100000083,Paul,Mackay,Illinoi,4391642886,Men's Pajama Set,83.79,0
112382,2016-12-12 22:58:26,100000219,Alexander,Ince,West Virginia,4622769035,Short Gown,78,0.04
112381,2016-12-12 22:58:07,300000269,Gabrielle,Powell,Missouri,1940915493,Long Gown,68.77,0.1
112380,2016-12-12 22:57:36,100000299,Zoe,Johnston,Illinoi,8058527540,Jeans,35.91,0.04
112379,2016-12-12 22:55:40,300000686,Stephen,Taylor,Colorado,6548962456,Dust Ruffle,65.79,0.03
112378,2016-12-12 22:55:22,100000895,Hannah,Terry,Colorado,7690258628,Baby Blanket,21.93,0.08
112377,2016-12-12 22:55:02,300000364,Katherine,Howard,Minnesota,3126356136,Formal Dress,99.9,0.01
112376,2016-12-12 22:53:59,200000865,Kimberly,Cornish,Kentucky,8948840620,Gloves,19.8,0.01
112375,2016-12-12 22:53:58,200000855,John,Campbell,Georgia,2178891798,Hand Towel,18.17,0.02
112374,2016-12-12 22:52:56,100000126,Benjamin,Blake,Louisiana,3305177499,Coveralls (long sleeve),95.88,0.05
112373,2016-12-12 22:52:55,100000475,Kevin,James,Hawaii,7502168586,Baby Quilt,38.06,0.09
112372,2016-12-12 22:50:37,300000395,Gavin,Oliver,Texas,1940915493,Long Gown,68.77,0.01
112371,2016-12-12 22:49:39,100000034,Jake,Wilson,Montan,3132788435,Coat,30.06,0
112370,2016-12-12 22:49:16,200000265,Tim,Sanderson,Nevada,5997626126,Coat/Jacket,39.55,0.05
112369,2016-12-12 22:47:38,200000406,Ian,May,Massachusetts,8619953091,Pillowcase,18.96,0.1
112368,2016-12-12 22:45:57,100000246,Justin,Paterson,North Carolina,8624682735,Coat,77.77,0.01
112367,2016-12-12 22:44:00,100000195,Amanda,Young,North Dakota,5187883584,Dish Towel,49.5,0.09
112366,2016-12-12 22:43:40,100000305,Kevin,Springer,Rhode Island,3819369487,Dish Towel,7.84,0.02
112365,2016-12-12 22:43:33,100000232,Trevor,King,Colorado,4934584980,Nylon Pants,55.86,0.07
112364,2016-12-12 22:42:32,200000099,Robert,May,Rhode Island,3132788435,Coat,30.06,0.09
112363,2016-12-12 22:41:54,200000462,Paul,Martin,Maryland,4538875409,Couch Cover,79.8,0.03
112362,2016-12-12 22:41:39,100000606,Ruth,Mackenzie,Texas,8624682735,Coat,77.77,0.09
112361,2016-12-12 22:41:20,300000553,Zoe,Ferguson,Illinoi,5127562193,Robe,95.76,0.06
112360,2016-12-12 22:40:05,300000468,Jasmine,Allan,Montan,8675740287,Baby Quilt,47.76,0.01
112359,2016-12-12 22:40:01,200000067,Dan,Ellison,West Virginia,2020397001,Men's Pajama Set,23.1,0.03
112358,2016-12-12 22:37:22,100000330,Wendy,Turner,Massachusetts,3382973348,Top,81.76,0.05
112357,2016-12-12 22:32:38,100000772,Alexander,Anderson,Arkansas,5480721202,Shirt,67.83,0.01
112356,2016-12-12 22:32:14,200000363,Brandon,Johnston,New York,9166887914,Sweater,95.76,0.04
112355,2016-12-12 22:31:57,100000563,Joanne,Mackenzie,North Carolina,6991736764,Pillow Sham,19.8,0
112354,2016-12-12 22:31:44,200000018,Samantha,Coleman,Minnesota,3135576553,Underwear,5.88,0.04
112353,2016-12-12 22:31:38,100000443,Justin,Hodges,Delaware,2524845521,Gown & Robe Set,105.6,0.03
112352,2016-12-12 22:31:14,200000029,Lucas,Mackenzie,Idaho,4538875409,Couch Cover,79.8,0.1
112351,2016-12-12 22:30:28,100000278,Irene,Vaughan,Arkansas,2926937052,Washcloth,10.78,0.09
112350,2016-12-12 22:30:16,200000909,Melanie,Hunter,Montan,6182400847,Blazer,26.88,0.08
112349,2016-12-12 22:29:57,100000571,Connor,Harris,Kansas,8269421724,Long Overalls,124.75,0.02
112348,2016-12-12 22:29:46,100000546,Donna,Johnston,Connecticut,3256419181,Short Slip,102,0.02
112347,2016-12-12 22:27:48,100000280,Stephanie,Ogden,Ohio,8241463559,Wallet,49.75,0.07
112346,2016-12-12 22:27:47,200000349,Cameron,Duncan,Arizona,1284609276,Sweater,95.76,0.01
112345,2016-12-12 22:27:11,100000232,Trevor,King,Colorado,8864799421,Valance,31.8,0.07
112344,2016-12-12 22:23:17,100000286,Ruth,Lambert,Idaho,3126356136,Formal Dress,99.9,0.08
112343,2016-12-12 22:20:33,100000876,Tracey,Pullman,Wisconsin,3405268556,Handbag,114.77,0.09
112342,2016-12-12 22:16:51,300000466,Amy,Davies,New York,4619440506,Shorts,69.75,0.02
112341,2016-12-12 22:14:45,300000358,Simon,Morrison,Colorado,7502168586,Baby Quilt,38.06,0.04
112340,2016-12-12 22:12:45,300000652,Chloe,Forsyth,Texas,3495221948,Suit & 2 pc Dress,38.12,0.04
112339,2016-12-12 22:12:14,300000168,Pippa,Wilson,Michigan,6265788387,Commode Cover,58.1,0.05
112338,2016-12-12 22:11:56,200000819,Katherine,Grant,Illinoi,2926937052,Washcloth,10.78,0.05
112337,2016-12-12 22:11:40,400000272,Rose,Blake,West Virginia,9313710898,Dish Towel,32.23,0.08
112336,2016-12-12 22:10:36,100000860,Rebecca,Ross,Texas,8619953091,Pillowcase,18.96,0.05
112335,2016-12-12 22:09:51,100000162,Emma,Peters,New York,6228611532,Valance,47.76,0.05
112334,2016-12-12 22:09:15,100000616,Alison,Cornish,Alabama,9873264896,Hat,10.89,0.1
112333,2016-12-12 22:09:01,200000165,Paul,Harris,Massachusetts,8143229140,Shower Shoes,27.86,0.09
112332,2016-12-12 22:08:26,100000190,Vanessa,Avery,South Dakota,6697166886,Coat,159.8,0.05
112331,2016-12-12 22:08:12,100000092,Jane,Forsyth,New Mexico,8438262686,Robe,29.88,0.1
112330,2016-12-12 22:06:24,300000430,Amy,Welch,Vermont,7463357829,Infant 2 Piece Set,49.8,0.08
112329,2016-12-12 22:03:30,100000053,Madeleine,Ellison,Rhode Island,3405268556,Handbag,114.77,0.09
112328,2016-12-12 22:03:11,100000335,Karen,May,Alaska,8624682735,Coat,77.77,0.07
112327,2016-12-12 22:02:48,100000862,Jack,Young,Virginia,4584868492,T-shirt,61.38,0.03
112326,2016-12-12 22:01:50,300000530,Chloe,Hill,Maine,4934584980,Nylon Pants,55.86,0.05
112325,2016-12-12 22:00:07,200000458,Lucas,Tucker,Indiana,5480721202,Shirt,67.83,0
112324,2016-12-12 21:58:36,100000679,Yvonne,Lambert,Massachusetts,8675740287,Baby Quilt,47.76,0.07
112323,2016-12-12 21:58:16,100000278,Irene,Vaughan,Arkansas,5857761910,Gowns/Pajamas,28.14,0.09
112322,2016-12-12 21:58:14,100000724,Una,Blake,Texas,1284609276,Sweater,95.76,0.04
112321,2016-12-12 21:58:04,100000677,Dominic,Langdon,North Carolina,2430071492,Dust Ruffle,41.86,0.04
112320,2016-12-12 21:57:17,100000222,Jessica,Morrison,Oklahoma,1988250904,Coat,74.16,0
112319,2016-12-12 21:56:13,100000618,Andrew,Wright,Wyomin,9873264896,Hat,10.89,0.08
112318,2016-12-12 21:53:21,300000524,Brandon,Clark,New Hampshire,7425260271,Mattress Cover,35.44,0
112317,2016-12-12 21:50:17,100000218,Theresa,Grant,Nebraska,1737807900,Tie,68.64,0.08
112316,2016-12-12 21:48:01,100000235,Jessica,James,Arkansas,5187373849,Short Slip,12.87,0.04
112315,2016-12-12 21:47:52,100000253,Lauren,Ball,Louisiana,8438262686,Robe,29.88,0.03
112314,2016-12-12 21:47:40,100000379,Melanie,Henderson,Arkansas,4327321762,Dress,69.75,0.02
112313,2016-12-12 21:45:23,100000838,Felicity,MacLeod,Vermont,9313710898,Dish Towel,32.23,0
112312,2016-12-12 21:44:27,100000835,Leonard,Gibson,Wyomin,2491559336,Jeans,104.79,0.06
112311,2016-12-12 21:43:58,100000282,Theresa,Marshall,Arizona,9873264896,Hat,10.89,0.04
112310,2016-12-12 21:42:55,300000009,Ruth,Campbell,Maine,7463357829,Infant 2 Piece Set,49.8,0.03
112309,2016-12-12 21:40:35,200000579,James,Glover,Oregon,4391642886,Men's Pajama Set,83.79,0.03
112308,2016-12-12 21:40:21,200000662,Trevor,Skinner,Louisiana,2113413915,Shorts,59.33,0.1
112307,2016-12-12 21:39:57,100000926,Dan,Johnston,Rhode Island,5187883584,Dish Towel,49.5,0.06
112306,2016-12-12 21:35:56,100000423,Wendy,Metcalfe,Texas,1988250904,Coat,74.16,0
112305,2016-12-12 21:35:48,200000608,Adrian,Wright,Arizona,8624682735,Coat,77.77,0
112304,2016-12-12 21:34:35,200000265,Tim,Sanderson,Nevada,7463357829,Infant 2 Piece Set,49.8,0.05
112303,2016-12-12 21:32:02,100000335,Karen,May,Alaska,4584868492,T-shirt,61.38,0.07
112302,2016-12-12 21:30:46,400000434,Penelope,Paterson,Nebraska,3795753080,Jeans,38.1,0.01
112301,2016-12-12 21:29:51,100000042,Diane,Black,Illinoi,2020397001,Men's Pajama Set,23.1,0.06
112300,2016-12-12 21:29:36,100000232,Trevor,King,Colorado,3890778939,Suit & 2 pc Dress,125.16,0.07
112299,2016-12-12 21:27:11,100000573,Sam,Howard,Alabama,3382973348,Top,81.76,0.09
112298,2016-12-12 21:27:04,100000893,Donna,Butler,Iowa,1737807900,Tie,68.64,0.08
112297,2016-12-12 21:25:40,200000008,Lisa,Knox,Oregon,8213207925,Underwear & Boxers,23.76,0.06
112296,2016-12-12 21:22:55,100000436,Bella,Hemmings,Arkansas,4622769035,Short Gown,78,0.01
112295,2016-12-12 21:21:57,300000732,Joshua,MacLeod,South Dakota,1319286996,Gowns/Pajamas,47.43,0.01
112294,2016-12-12 21:20:56,200000110,Tim,Jones,Kansas,7502168586,Baby Quilt,38.06,0
112293,2016-12-12 21:20:32,300000767,Chloe,Bond,West Virginia,6697166886,Coat,159.8,0.01
112292,2016-12-12 21:20:08,400000600,Nicola,Graham,Delaware,3405268556,Handbag,114.77,0.09
112291,2016-12-12 21:19:59,100000249,Brandon,Bower,South Dakota,2557931901,Short Gown,47.76,0.04
112290,2016-12-12 21:19:07,100000881,Joan,Nash,Pennsylvani,5857761910,Gowns/Pajamas,28.14,0.07
112289,2016-12-12 21:18:38,200000118,Adam,McGrath,Washington,6182400847,Blazer,26.88,0
112288,2016-12-12 21:16:48,100000121,Ian,Slater,Alabama,9870137717,Crib Sheet,53.9,0.1
112287,2016-12-12 21:12:23,100000136,Christopher,Mackenzie,Maryland,6697166886,Coat,159.8,0.03
112286,2016-12-12 21:11:02,100000781,Sonia,Welch,Ohio,5050067655,Bottoms,66.96,0.02
112285,2016-12-12 21:07:48,300000510,Peter,Scott,Rhode Island,7833392032,Skirt,55.86,0.06
112284,2016-12-12 21:04:57,300000510,Peter,Scott,Rhode Island,8262662751,Suit,109.89,0.06
112283,2016-12-12 21:03:56,300000729,James,Quinn,Delaware,8713824671,Infant 2 Piece Set,48.6,0.02
112282,2016-12-12 21:01:25,100000086,Matt,McGrath,New Mexico,8713824671,Infant 2 Piece Set,48.6,0.08
112281,2016-12-12 20:58:59,200000844,Sarah,Blake,Massachusetts,1336619171,Slacks,63.84,0.09
112280,2016-12-12 20:57:46,200000671,Carolyn,Arnold,Mississippi,4584868492,T-shirt,61.38,0.1
112279,2016-12-12 20:56:44,300000735,John,Anderson,Arizona,2782517448,Belt,45.77,0.09
112278,2016-12-12 20:56:37,100000228,Virginia,Howard,New Jersey,3405268556,Handbag,114.77,0.01
112277,2016-12-12 20:56:28,100000205,Anna,Lee,Maine,9916068026,Gowns/Pajamas,118.14,0.05
112276,2016-12-12 20:55:35,100000218,Theresa,Grant,Nebraska,2926937052,Washcloth,10.78,0.08
112275,2016-12-12 20:54:42,200000683,Piers,Gray,New York,3819369487,Dish Towel,7.84,0.07
112274,2016-12-12 20:54:14,200000414,Sebastian,Langdon,Alabama,2782517448,Belt,45.77,0.06
112273,2016-12-12 20:54:05,100000012,Benjamin,Grant,Utah,5997626126,Coat/Jacket,39.55,0
112272,2016-12-12 20:54:05,200000459,Charles,Brown,Arizona,8586814459,Gown & Robe Set,65.64,0.04
112271,2016-12-12 20:50:28,100000174,Penelope,Glover,Ohio,1336619171,Slacks,63.84,0.04
112270,2016-12-12 20:49:30,100000314,Nicola,Clarkson,West Virginia,5127562193,Robe,95.76,0
112269,2016-12-12 20:48:59,100000826,Sean,Burgess,New Jersey,8713824671,Infant 2 Piece Set,48.6,0.1
112268,2016-12-12 20:48:14,100000543,Chloe,Dickens,Georgia,8864799421,Valance,31.8,0.01
112267,2016-12-12 20:47:45,200000264,Lily,Davies,Wyomin,9166887914,Sweater,95.76,0.03
112266,2016-12-12 20:42:30,300000634,Heather,Mackay,New York,1284609276,Sweater,95.76,0.04
112265,2016-12-12 20:41:41,200000483,Anthony,Gill,Alaska,2113413915,Shorts,59.33,0.1
112264,2016-12-12 20:40:23,100000312,Blake,Hudson,Indiana,1303837083,Suit,19.4,0.1
112263,2016-12-12 20:39:34,200000026,Richard,Fraser,Rhode Island,9870137717,Crib Sheet,53.9,0
112262,2016-12-12 20:37:48,200000582,Rebecca,Clarkson,Mississippi,8438262686,Robe,29.88,0.09
112261,2016-12-12 20:37:05,300000815,Pippa,Robertson,Massachusetts,6182400847,Blazer,26.88,0.03
112260,2016-12-12 20:34:06,200000047,Leah,Nolan,Mississippi,8241463559,Wallet,49.75,0.03
112259,2016-12-12 20:33:16,200000301,Joseph,Robertson,South Carolina,1336619171,Slacks,63.84,0.1
112258,2016-12-12 20:32:16,100000798,Karen,Tucker,Illinoi,4291344502,Long Overalls,55.62,0.07
112257,2016-12-12 20:32:14,100000090,Wanda,Henderson,Texas,7463357829,Infant 2 Piece Set,49.8,0.03
112256,2016-12-12 20:32:00,200000728,John,Buckland,Washington,6182400847,Blazer,26.88,0.04
112255,2016-12-12 20:30:58,400000396,Fiona,Buckland,Mississippi,3495221948,Suit & 2 pc Dress,38.12,0.08
112254,2016-12-12 20:30:51,200000661,Lucas,Abraham,Louisiana,4538875409,Couch Cover,79.8,0
112253,2016-12-12 20:28:05,200000681,Maria,Welch,North Dakota,2113413915,Shorts,59.33,0.05
112252,2016-12-12 20:24:26,300000703,Diana,Hodges,Nebraska,6548962456,Dust Ruffle,65.79,0.05
112251,2016-12-12 20:21:04,300000374,John,Underwood,Florida,4291344502,Long Overalls,55.62,0.02
112250,2016-12-12 20:17:02,200000864,Harry,Hardacre,Tennessee,9862518267,Socks,10.84,0.1
112249,2016-12-12 20:16:23,300000705,Joshua,Coleman,South Dakota,1160651321,Coat,93.9,0.01
112248,2016-12-12 20:16:20,200000819,Katherine,Grant,Illinoi,5997626126,Coat/Jacket,39.55,0.05
112247,2016-12-12 20:16:16,100000617,Evan,Metcalfe,Pennsylvani,2020397001,Men's Pajama Set,23.1,0.04
112246,2016-12-12 20:15:10,200000696,Benjamin,James,Oregon,4291344502,Long Overalls,55.62,0.06
112245,2016-12-12 20:13:43,100000456,Amanda,Ball,Illinoi,8586814459,Gown & Robe Set,65.64,0.04
112244,2016-12-12 20:13:37,100000230,Dan,Terry,Minnesota,2926937052,Washcloth,10.78,0.04
112243,2016-12-12 20:13:20,400000830,Trevor,Mitchell,Alabama,7833392032,Skirt,55.86,0.04
112242,2016-12-12 20:13:11,100000025,Jennifer,Hughes,Rhode Island,2963300774,Sweatshirt,75.81,0.1
112241,2016-12-12 20:12:35,300000269,Gabrielle,Powell,Missouri,9313710898,Dish Towel,32.23,0.1
112240,2016-12-12 20:10:35,100000379,Melanie,Henderson,Arkansas,8864799421,Valance,31.8,0.02
112239,2016-12-12 20:06:35,100000421,Kimberly,Wallace,Idaho,1988250904,Coat,74.16,0.05
112238,2016-12-12 20:06:29,100000273,Jake,Skinner,Nebraska,2782517448,Belt,45.77,0.01
112237,2016-12-12 20:06:00,200000941,Benjamin,Manning,Utah,5509524170,Couch Cover,86.68,0.02
